year,numOut,numExecs,numVCs,startupHadFinancing,financingRoundNumer,cik1,cik2,cik3,cik4
2011,0,2,0,0,,1463216,,,
2009,0,1,2,1,1,1463270,,,
2010,0,1,3,1,2,1463270,,,
2011,0,1,3,0,,1463270,,,
2012,2,1,5,1,3,1463270,,,
2013,2,1,4,0,,1463270,,,
2009,1,2,1,1,1,1463345,,,
2010,1,2,3,1,2,1463345,,,
2011,1,2,6,1,3,1463345,,,
2012,1,2,6,0,,1463345,,,
2013,1,2,6,0,,1463345,,,
2014,1,2,6,0,,1463345,,,
2013,0,1,2,1,1,1463361,,,
2014,0,1,2,1,2,1463361,,,
2015,0,1,2,1,3,1463361,,,
2016,0,2,2,0,,1463361,,,
2017,0,2,2,0,,1463361,,,
2009,1,1,2,1,1,1463657,,,
2010,1,1,2,0,,1463657,,,
2011,1,1,2,0,,1463657,,,
2009,0,1,0,1,1,1463734,,,
2010,0,1,0,1,2,1463734,,,
2011,0,1,0,0,,1463734,,,
2012,0,1,0,0,,1463734,,,
2011,0,1,2,1,1,1463774,,,
2012,0,1,2,1,2,1463774,,,
2013,0,1,2,0,,1463774,,,
2014,0,1,2,1,3,1463774,,,
2015,0,1,2,0,,1463774,,,
2016,0,1,2,1,4,1463774,,,
2017,0,1,2,0,,1463774,,,
2010,4,3,0,1,1,1463845,,,
2011,5,2,0,1,2,1463845,,,
2012,5,2,1,1,3,1463845,,,
2013,3,2,1,1,4,1463845,,,
2014,1,0,1,1,5,1463845,,,
2015,1,0,1,0,,1463845,,,
2016,1,0,1,0,,1463845,,,
2009,1,2,0,1,1,1463916,,,
2010,1,2,0,1,2,1463916,,,
2011,1,2,0,1,3,1463916,,,
2012,1,2,0,0,,1463916,,,
2013,1,2,0,0,,1463916,,,
2014,1,2,0,0,,1463916,,,
2009,0,1,3,1,1,1463925,,,
2010,0,1,3,0,,1463925,,,
2011,0,1,0,0,,1463925,,,
2013,2,1,1,1,1,1463939,,,
2014,2,1,1,0,,1463939,,,
2015,2,1,1,0,,1463939,,,
2009,3,1,3,1,1,1463974,,,
2010,3,1,3,0,,1463974,,,
2011,3,1,3,0,,1463974,,,
2012,3,1,0,0,,1463974,,,
2009,0,1,2,1,1,1464167,,,
2010,0,1,2,0,,1464167,,,
2011,0,0,3,1,2,1464167,,,
2012,0,1,4,0,,1464167,,,
2013,0,1,4,0,,1464167,,,
2014,0,1,1,0,,1464167,,,
2009,0,2,0,1,1,1464223,,,
2009,0,2,0,1,1,1464224,,,
2010,0,2,2,1,2,1464224,,,
2011,0,2,2,1,3,1464224,,,
2012,0,2,2,1,4,1464224,,,
2013,0,2,2,0,,1464224,,,
2014,0,2,2,0,,1464224,,,
2015,0,2,2,0,,1464224,,,
2016,0,2,0,0,,1464224,,,
2008,1,1,2,1,1,1464230,,,
2009,2,1,3,1,2,1464230,,,
2010,2,1,3,0,,1464230,,,
2011,2,1,3,1,3,1464230,,,
2012,2,1,3,0,,1464230,,,
2013,2,1,3,0,,1464230,,,
2009,0,1,0,1,1,1464262,,,
2010,2,1,1,1,2,1464262,,,
2011,2,1,1,0,,1464262,,,
2012,2,1,1,0,,1464262,,,
2013,2,1,1,0,,1464262,,,
2014,2,1,1,0,,1464262,,,
2015,2,1,1,0,,1464262,,,
2016,2,1,1,0,,1464262,,,
2017,2,1,1,0,,1464262,,,
2017,2,1,5,1,1,1464331,,,
2010,1,1,0,1,1,1464350,,,
2011,1,1,0,0,,1464350,,,
2012,1,1,0,1,2,1464350,,,
2013,1,1,0,0,,1464350,,,
2014,1,1,0,1,3,1464350,,,
2015,1,1,0,0,,1464350,,,
2016,1,1,0,0,,1464350,,,
2017,4,1,0,1,4,1464350,,,
2011,1,3,6,1,1,1464521,,,
2012,1,3,6,0,,1464521,,,
2013,1,3,6,0,,1464521,,,
2014,1,3,6,1,2,1464521,,,
2015,3,3,6,1,3,1464521,,,
2016,3,3,6,1,4,1464521,,,
2017,3,3,6,0,,1464521,,,
2016,0,1,0,1,1,1464594,,,
2017,1,1,0,1,2,1464594,,,
2009,0,2,2,1,1,1464669,,,
2010,0,2,3,0,,1464669,,,
2011,0,2,3,1,2,1464669,,,
2012,0,2,4,1,3,1464669,,,
2013,0,2,4,0,,1464669,,,
2014,0,2,4,1,4,1464669,,,
2015,0,2,4,1,5,1464669,,,
2016,0,2,5,0,,1464669,,,
2017,0,2,5,1,6,1464669,,,
2016,0,1,2,1,1,1464721,,,
2017,0,1,4,1,2,1464721,,,
2009,0,1,1,1,1,1464805,,,
2010,1,1,2,1,2,1464805,,,
2011,1,1,2,0,,1464805,,,
2012,1,1,2,1,3,1464805,,,
2013,1,1,2,1,4,1464805,,,
2014,1,1,2,0,,1464805,,,
2015,1,1,2,1,5,1464805,,,
2016,1,1,1,0,,1464805,,,
2017,1,1,1,1,6,1464805,,,
2009,0,2,3,1,1,1464813,,,
2010,0,2,1,0,,1464813,,,
2011,0,1,4,1,2,1464813,,,
2012,0,1,2,0,,1464813,,,
2013,1,1,5,1,3,1464813,,,
2014,1,1,5,0,,1464813,,,
2015,1,1,5,0,,1464813,,,
2016,1,1,6,0,,1464813,,,
2017,1,1,6,1,4,1464813,,,
2009,0,1,0,1,1,1464814,,,
2010,0,1,0,0,,1464814,,,
2011,0,1,0,1,2,1464814,,,
2012,0,0,0,0,,1464814,,,
2013,0,0,0,0,,1464814,,,
2014,0,1,4,1,3,1464814,,,
2015,0,1,3,1,4,1464814,,,
2016,0,1,3,1,5,1464814,,,
2017,1,1,3,1,6,1464814,,,
2009,0,2,0,1,1,1464831,,,
2010,0,2,0,0,,1464831,,,
2011,2,1,4,1,1,1464852,,,
2012,2,1,4,1,2,1464852,,,
2013,2,1,0,0,,1464852,,,
2009,0,2,3,1,1,1464970,,,
2010,1,3,4,1,2,1464970,,,
2011,1,1,4,1,3,1464970,,,
2012,1,1,4,0,,1464970,,,
2010,0,1,1,1,1,1465001,,,
2011,0,1,1,0,,1465001,,,
2012,0,1,1,0,,1465001,,,
2010,0,2,1,1,1,1465150,,,
2011,0,2,1,0,,1465150,,,
2012,0,2,1,1,2,1465150,,,
2013,0,2,1,0,,1465150,,,
2014,0,2,1,0,,1465150,,,
2009,1,1,1,1,1,1465227,,,
2010,1,1,1,0,,1465227,,,
2011,1,1,1,0,,1465227,,,
2011,0,2,2,1,1,1465285,,,
2012,0,2,2,1,2,1465285,,,
2013,0,2,2,0,,1465285,,,
2010,0,3,0,1,1,1465400,,,
2011,0,3,0,0,,1465400,,,
2012,0,1,0,1,2,1465400,,,
2013,0,1,3,1,3,1465400,,,
2009,0,1,3,1,1,1465408,,,
2010,0,1,3,0,,1465408,,,
2011,0,1,3,1,2,1465408,,,
2012,0,1,3,1,3,1465408,,,
2013,0,1,3,0,,1465408,,,
2014,0,1,3,0,,1465408,,,
2010,0,1,4,1,1,1465523,,,
2011,0,1,5,1,2,1465523,,,
2012,0,1,5,0,,1465523,,,
2013,0,1,5,1,3,1465523,,,
2014,0,1,6,1,4,1465523,,,
2015,0,1,6,0,,1465523,,,
2016,0,1,5,0,,1465523,,,
2017,0,1,6,1,5,1465523,,,
2011,0,1,0,1,1,1465638,,,
2012,0,1,0,0,,1465638,,,
2013,0,1,0,0,,1465638,,,
2010,0,2,1,1,1,1465643,,,
2011,0,3,4,1,2,1465643,,,
2012,0,3,4,0,,1465643,,,
2013,0,2,4,1,3,1465643,,,
2014,0,2,4,1,4,1465643,,,
2015,0,2,4,0,,1465643,,,
2016,0,2,1,0,,1465643,,,
2012,4,1,0,1,1,1465648,,,
2013,2,1,0,0,,1465648,,,
2014,2,1,0,0,,1465648,,,
2011,0,2,0,1,1,1465730,,,
2012,0,2,0,0,,1465730,,,
2009,0,1,0,1,1,1465782,,,
2010,0,1,3,1,2,1465782,,,
2011,0,1,3,0,,1465782,,,
2010,3,2,2,1,1,1465937,,,
2011,3,2,2,0,,1465937,,,
2012,3,2,2,1,2,1465937,,,
2013,3,2,2,1,3,1465937,,,
2014,3,2,2,0,,1465937,,,
2015,3,2,2,0,,1465937,,,
2009,0,2,1,1,1,1466009,,,
2012,3,1,1,1,1,1466121,,,
2013,2,1,1,0,,1466121,,,
2014,2,2,1,1,2,1466121,,,
2015,2,2,1,0,,1466121,,,
2016,2,2,1,0,,1466121,,,
2017,2,2,1,0,,1466121,,,
2011,3,2,1,1,1,1466135,,,
2012,3,2,1,1,2,1466135,,,
2013,2,2,1,1,3,1466135,,,
2014,2,2,2,1,4,1466135,,,
2015,2,2,2,0,,1466135,,,
2016,2,2,1,0,,1466135,,,
2009,0,1,2,1,1,1466182,,,
2010,0,1,2,1,2,1466182,,,
2011,0,1,2,0,,1466182,,,
2012,1,1,2,1,3,1466182,,,
2013,2,1,2,1,4,1466182,,,
2014,2,1,2,0,,1466182,,,
2015,2,1,2,0,,1466182,,,
2009,0,2,2,1,1,1466224,,,
2010,1,3,2,1,2,1466224,,,
2011,1,2,3,1,3,1466224,,,
2012,1,2,3,0,,1466224,,,
2013,1,2,3,0,,1466224,,,
2014,1,2,3,0,,1466224,,,
2015,1,2,3,0,,1466224,,,
2009,0,3,3,1,1,1466237,,,
2010,0,3,4,1,2,1466237,,,
2011,0,2,4,1,3,1466237,,,
2012,0,2,3,0,,1466237,,,
2013,0,2,4,1,4,1466237,,,
2014,1,2,6,1,5,1466237,,,
2015,0,1,0,0,,1466237,,,
2012,0,3,1,1,1,1466248,,,
2013,0,3,1,0,,1466248,,,
2014,0,3,1,0,,1466248,,,
2015,0,3,1,1,2,1466248,,,
2016,0,1,0,1,3,1466248,,,
2017,0,1,0,0,,1466248,,,
2009,0,1,2,1,1,1466269,,,
2010,1,1,2,1,2,1466269,,,
2011,2,1,3,1,3,1466269,,,
2012,2,1,3,0,,1466269,,,
2013,2,1,3,1,4,1466269,,,
2014,2,1,3,1,5,1466269,,,
2015,2,1,3,0,,1466269,,,
2016,2,1,3,0,,1466269,,,
2009,0,2,1,1,1,1466290,,,
2010,0,2,1,1,2,1466290,,,
2011,0,2,1,1,3,1466290,,,
2012,0,2,1,0,,1466290,,,
2013,0,2,0,0,,1466290,,,
2010,0,2,0,1,1,1466367,,,
2011,2,2,0,0,,1466367,,,
2012,2,2,0,1,2,1466367,,,
2013,2,2,1,1,3,1466367,,,
2014,2,2,1,1,4,1466367,,,
2015,1,2,1,0,,1466367,,,
2016,2,2,1,0,,1466367,,,
2017,2,2,1,0,,1466367,,,
2011,0,2,0,1,1,1466536,,,
2012,0,2,0,0,,1466536,,,
2013,0,2,0,0,,1466536,,,
2014,1,1,4,1,2,1466536,,,
2015,1,1,3,1,3,1466536,,,
2016,1,1,2,0,,1466536,,,
2017,1,1,2,1,4,1466536,,,
2010,1,1,5,1,1,1466554,,,
2011,2,1,4,1,2,1466554,,,
2012,2,1,4,1,3,1466554,,,
2013,2,1,4,0,,1466554,,,
2010,1,2,1,1,1,1466638,,,
2011,1,2,1,1,2,1466638,,,
2012,1,1,3,0,,1466638,,,
2013,1,1,3,1,3,1466638,,,
2014,3,1,3,1,4,1466638,,,
2015,3,1,3,0,,1466638,,,
2016,2,1,3,0,,1466638,,,
2017,3,1,3,0,,1466638,,,
2009,0,1,1,1,1,1466764,,,
2010,0,1,2,1,2,1466764,,,
2011,0,1,2,0,,1466764,,,
2012,1,1,2,1,3,1466764,,,
2013,1,1,3,0,,1466764,,,
2014,1,1,4,1,4,1466764,,,
2015,1,1,3,0,,1466764,,,
2016,1,1,3,0,,1466764,,,
2017,0,1,3,0,,1466764,,,
2009,3,2,0,1,1,1466814,,,
2010,3,2,0,0,,1466814,,,
2009,0,1,1,1,1,1466957,,,
2010,0,1,2,1,2,1466957,,,
2011,0,1,3,1,3,1466957,,,
2012,0,1,4,1,4,1466957,,,
2013,0,1,3,0,,1466957,,,
2014,1,1,3,0,,1466957,,,
2015,1,1,2,0,,1466957,,,
2016,1,1,0,0,,1466957,,,
2009,1,2,1,1,1,1466993,,,
2010,1,2,0,0,,1466993,,,
2011,0,1,0,1,1,1467008,,,
2012,0,1,0,0,,1467008,,,
2013,0,1,1,1,2,1467008,,,
2014,1,1,1,1,3,1467008,,,
2015,1,1,1,0,,1467008,,,
2016,1,1,1,0,,1467008,,,
2017,0,1,1,0,,1467008,,,
2011,3,3,2,1,1,1467051,,,
2012,2,1,2,0,,1467051,,,
2013,2,1,3,1,2,1467051,,,
2014,2,1,3,1,3,1467051,,,
2015,3,2,3,1,4,1467051,,,
2016,2,1,2,0,,1467051,,,
2009,0,1,1,1,1,1467078,,,
2010,0,1,1,1,2,1467078,,,
2011,0,1,1,0,,1467078,,,
2012,0,1,1,0,,1467078,,,
2009,0,1,3,1,1,1467149,,,
2010,0,2,3,1,2,1467149,,,
2011,0,2,3,1,3,1467149,,,
2012,0,2,3,0,,1467149,,,
2013,0,2,3,0,,1467149,,,
2014,0,2,5,1,4,1467149,,,
2015,0,2,5,0,,1467149,,,
2016,0,2,5,0,,1467149,,,
2017,0,2,5,0,,1467149,,,
2013,2,2,1,1,1,1467260,,,
2014,2,2,1,0,,1467260,,,
2015,2,2,1,0,,1467260,,,
2016,2,2,1,0,,1467260,,,
2017,2,2,0,0,,1467260,,,
2009,0,2,0,1,1,1467407,,,
2010,0,2,1,1,2,1467407,,,
2011,0,2,0,0,,1467407,,,
2009,0,2,1,1,1,1467409,,,
2010,0,2,1,0,,1467409,,,
2011,0,2,1,1,2,1467409,,,
2012,0,2,1,0,,1467409,,,
2013,0,2,1,1,3,1467409,,,
2014,0,2,1,0,,1467409,,,
2015,0,2,1,0,,1467409,,,
2009,1,3,0,1,1,1467415,,,
2010,1,3,0,0,,1467415,,,
2011,1,3,0,1,2,1467415,,,
2012,2,3,1,1,3,1467415,,,
2013,2,3,1,0,,1467415,,,
2014,2,3,1,0,,1467415,,,
2015,2,3,1,0,,1467415,,,
2016,2,3,1,0,,1467415,,,
2011,4,1,1,1,1,1467421,,,
2012,1,1,1,1,2,1467421,,,
2013,2,3,1,1,3,1467421,,,
2014,2,2,1,0,,1467421,,,
2015,2,2,4,1,4,1467421,,,
2016,3,3,4,1,5,1467421,,,
2017,2,1,4,0,,1467421,,,
2009,0,1,1,1,1,1467436,,,
2010,0,1,1,0,,1467436,,,
2011,0,1,1,0,,1467436,,,
2009,1,1,2,1,1,1467510,,,
2010,1,1,2,0,,1467510,,,
2011,1,1,2,0,,1467510,,,
2012,1,1,2,1,2,1467510,,,
2013,1,1,2,0,,1467510,,,
2014,1,1,2,0,,1467510,,,
2015,1,1,2,0,,1467510,,,
2013,0,1,1,1,1,1467518,,,
2014,0,1,1,1,2,1467518,,,
2015,0,1,1,0,,1467518,,,
2016,0,1,1,0,,1467518,,,
2017,0,1,0,0,,1467518,,,
2010,1,1,5,1,1,1467533,,,
2011,1,1,5,0,,1467533,,,
2012,1,1,5,0,,1467533,,,
2013,1,1,2,0,,1467533,,,
2010,0,1,0,1,1,1467599,,,
2011,0,1,0,0,,1467599,,,
2012,0,1,0,0,,1467599,,,
2013,0,1,0,0,,1467599,,,
2014,0,1,0,0,,1467599,,,
2015,0,1,0,0,,1467599,,,
2016,0,1,0,0,,1467599,,,
2009,3,2,0,1,1,1467750,,,
2010,3,2,0,0,,1467750,,,
2011,3,2,0,1,2,1467750,,,
2012,3,3,1,1,3,1467750,,,
2013,3,3,1,1,4,1467750,,,
2014,3,3,1,0,,1467750,,,
2015,3,3,1,0,,1467750,,,
2016,3,3,1,0,,1467750,,,
2017,3,3,0,0,,1467750,,,
2011,1,2,5,1,1,1467762,,,
2012,0,2,5,1,2,1467762,,,
2013,0,2,6,0,,1467762,,,
2014,1,1,6,1,3,1467762,,,
2015,1,1,4,0,,1467762,,,
2010,0,2,1,1,1,1467806,,,
2011,0,2,1,0,,1467806,,,
2011,0,2,2,1,1,1467833,,,
2012,0,2,2,0,,1467833,,,
2013,1,2,2,0,,1467833,,,
2014,1,2,2,0,,1467833,,,
2015,1,2,2,0,,1467833,,,
2016,1,2,2,1,2,1467833,,,
2017,1,2,2,0,,1467833,,,
2013,1,1,2,1,1,1467867,,,
2014,1,1,2,1,2,1467867,,,
2015,1,1,2,1,3,1467867,,,
2016,1,1,3,1,4,1467867,,,
2017,1,1,3,0,,1467867,,,
2009,1,1,0,1,1,1467897,,,
2010,1,1,2,1,2,1467897,,,
2011,2,1,2,1,3,1467897,,,
2012,1,1,2,1,4,1467897,,,
2013,0,2,2,1,5,1467897,,,
2014,0,2,2,0,,1467897,,,
2015,0,2,0,0,,1467897,,,
2009,1,1,2,1,1,1467990,,,
2010,1,1,2,0,,1467990,,,
2011,1,0,2,0,,1467990,,,
2012,1,1,6,1,2,1467990,,,
2013,1,1,6,0,,1467990,,,
2014,1,1,6,0,,1467990,,,
2011,0,1,0,1,1,1468018,,,
2012,0,1,0,1,2,1468018,,,
2013,0,1,0,1,3,1468018,,,
2014,0,1,0,1,4,1468018,,,
2015,0,1,0,0,,1468018,,,
2009,0,2,0,1,1,1468069,,,
2010,0,2,0,1,2,1468069,,,
2011,0,2,0,0,,1468069,,,
2012,0,2,0,0,,1468069,,,
2013,0,2,0,0,,1468069,,,
2009,0,2,1,1,1,1468137,,,
2010,0,2,0,0,,1468137,,,
2009,0,1,3,1,1,1468215,,,
2010,0,1,2,1,2,1468215,,,
2011,0,1,2,0,,1468215,,,
2012,0,1,2,0,,1468215,,,
2013,0,1,2,0,,1468215,,,
2014,0,1,2,0,,1468215,,,
2009,0,2,1,1,1,1468244,,,
2010,0,2,1,0,,1468244,,,
2011,0,2,1,0,,1468244,,,
2012,0,2,1,0,,1468244,,,
2013,0,2,1,0,,1468244,,,
2014,0,2,1,0,,1468244,,,
2009,4,1,1,1,1,1468264,,,
2010,4,1,1,1,2,1468264,,,
2011,4,1,1,1,3,1468264,,,
2012,3,1,1,0,,1468264,,,
2013,2,1,2,1,4,1468264,,,
2014,2,1,2,0,,1468264,,,
2015,2,1,3,1,5,1468264,,,
2016,1,1,3,0,,1468264,,,
